Municipio,UF,Post/Coment,Data,Usuario,Comentarios,Emojis,Texto,Unicodes,ComentarioTraduzido,Polaridade,Analise,Subjetividade
Ananindeua,PA,Comentario,2022-09-12 16:29:24,luanatavarez,Pq as senhas foras distribuídas pela parte da manhã sendo que a programação está na parte da tarde? ,,Pq as senhas foras distribuídas pela parte da manhã sendo que a programação está na parte da tarde?,[],Why do the oco passwords distributed in the morning and the schedule is in the afternoon?,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-12 17:12:51,jenniakira_,Falta de respeito com os animais ,,Falta de respeito com os animais,[],Lack of respect for animals,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-12 16:30:44,luanatavarez,"Agora os animais estão no sol lá, aguardando pela desistência de alguém para poder ser atendido, vocês deveriam cumprir com o comunicado do post!!! ",,"Agora os animais estão no sol lá, aguardando pela desistência de alguém para poder ser atendido, vocês deveriam cumprir com o comunicado do post!!!",[],"Now the animals are in the sun there, waiting for the withdrawal of someone to be able to be attended, you should fulfill the post statement !!!",0.977,Positivo,0.625
Ananindeua,PA,Comentario,2022-09-12 16:56:49,luanatavarez,Falta de respeito!!! ,,Falta de respeito!!!,[],Lack of respect!!!,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-10 14:25:07,patricia_vcampos, ❤ ️,❤,️,['u2764'],️,0.2,Positivo,0.0
Ananindeua,PA,Comentario,2022-09-12 16:52:53,luanatavarez,Falta de respeito ,,Falta de respeito,[],Lack of respect,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-09 17:14:48,evelynpinho12,,,,[],,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-11 14:51:21,rafaeladalmacio, quando vai ter p bairro do coqueiro?,,quando vai ter p bairro do coqueiro?,[],When will you have p neighborhood of Coqueiro?,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-11 16:59:13,isadoraldiniz, olha aí,,olha aí,[],Look,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-10 17:49:13,eu_eshileyc,,,,[],,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-10 22:43:43,carolinasouza____,,,,[],,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-11 09:26:26,deboraldamasceno,,,,[],,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-09 15:23:59,_sabrinam03,,,,[],,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-11 18:01:52,moniquegonderr,,,,[],,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-09 16:46:53,lagoia_gwx,,,,[],,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-12 21:39:14,cosmeticos_neidesantos,Uma belíssima atitude da coordenação em atender bem as pessoas com seu animais .,,Uma belíssima atitude da coordenação em atender bem as pessoas com seu animais .,[],A beautiful attitude of coordination to serve people well with their animals.,0.85,Positivo,1.0
Ananindeua,PA,Comentario,2022-09-10 14:43:33,nnatalia_cristina,,,,[],,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-09 17:35:31,dayanepinheiro__,,,,[],,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-10 01:28:41,sidnabrennda,,,,[],,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-09 21:05:35,elize_fernandes," ,a quantas anda o projeto de castração de cães e gatos ?",,",a quantas anda o projeto de castração de cães e gatos ?",[],How many is the castration project of dogs and cats?,0.5,Positivo,0.5
Ananindeua,PA,Comentario,2022-09-09 21:11:55,biatenorio__,,,,[],,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-09 20:55:56,thaisdoll,,,,[],,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-09 22:44:35,____ygomezz,,,,[],,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-09 16:54:33,alicefontel,O comprovante de residência tem que tá no nome do tutor ?? ,,O comprovante de residência tem que tá no nome do tutor ??,[],Proof of residence has to be in the name of the tutor ??,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-09 19:11:00,xistimbaleira, vc pode me informar quantos animais pode por pessoa.,,vc pode me informar quantos animais pode por pessoa.,[],You can tell me how many animals can per person.,0.5,Positivo,0.5
Ananindeua,PA,Comentario,2022-09-09 17:01:54,sheila.santos.9484,,,,[],,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-09 16:23:26,kalice_balieiro,,,,[],,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-10 01:16:16,eliainesouzarp,,,,[],,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-09 23:50:58,rairaa_rodriigues,,,,[],,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-09 16:15:56,danizinha_ferreira2,,,,[],,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-10 16:48:00,dudawesche,Ajuda o abrigo ,,Ajuda o abrigo,[],Helps the shelter,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-10 16:47:57,dudawesche,Ajuda o abrigo ,,Ajuda o abrigo,[],Helps the shelter,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-10 16:26:27,ed_uarda8504,,,,[],,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-09 17:48:21,brutainaa_, a frida,,a frida,[],The Frida,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-09 16:19:34,luciane22_,,,,[],,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-09 15:37:00,heivinni,,,,[],,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-09 20:56:38,_robertanicole,,,,[],,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-09 19:07:09,natalia_rsousa,,,,[],,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-10 12:20:25,luanysilvaa__,,,,[],,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-09 21:16:22,mylly_crys24,,,,[],,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-09 21:16:32,mylly_crys24,,,,[],,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-09 16:22:51,netinho_tome1,,,,[],,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-09 15:21:17,gigiccouto,Para castrar tem que ir na segunda? Não entendi direito,,Para castrar tem que ir na segunda? Não entendi direito,[],To castrate have to go on Monday? I didn't understand right,0.286,Positivo,0.536
Ananindeua,PA,Comentario,2022-09-09 16:22:12,brunna_bfranco,Quando vem pro Maguari????,,Quando vem pro Maguari????,[],When does it come to Maguari ????,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-09 16:50:27,lobo.tuane,Para cachorro de porte pequeno também é necessário focinheira?,,Para cachorro de porte pequeno também é necessário focinheira?,[],"For small dogs, is it also necessary muzzle?",-0.125,Negativo,0.7
Ananindeua,PA,Comentario,2022-09-09 16:17:51,anaccarvalhot,Bairro 40horas no aguardo!!!,,Bairro 40horas no aguardo!!!,[],Neighborhood 40 hours waiting !!!,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-10 08:02:08,katrinnea,Quando vem pra águas brancas?,,Quando vem pra águas brancas?,[],When does it come to white waters?,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-09 16:10:27,ericksllva,Vocês vêm pro 40 horas?,,Vocês vêm pro 40 horas?,[],Do you come to 40 hours?,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-10 12:58:15,eiamandaeduarda,Como faço pra fazer a castração?,,Como faço pra fazer a castração?,[],How do I castrate?,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-09 16:17:57,anaccarvalhot,Ja teve na cidade nova?,,Ja teve na cidade nova?,[],Already had in the new city?,0.136,Positivo,0.455
Ananindeua,PA,Comentario,2022-09-11 19:48:42,melissa.mafra,o cadastro é feito onde?,,o cadastro é feito onde?,[],Where is the registration done?,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-09 16:34:38,instadallu,"Essa ação nunca acontece na cidade nova, estou acompanhando a muito tempo e nada de ir pra lá",,"Essa ação nunca acontece na cidade nova, estou acompanhando a muito tempo e nada de ir pra lá",[],"This action never happens in the new city, I've been following a long time and nothing to go there",0.047,Positivo,0.264
Ananindeua,PA,Comentario,2022-09-12 16:35:49,alinedejesus.adv,"Apagaram o comentário, pq que foi vergonhoso e muito mau organizado foi, aviso se eles colocaram 13h pata gatos, cheguem de madrugada pq se chegar no horário previsto não haverá mais senha, tamanha falta de organização e respeito com até mesmo idosos chegando com gatos 11h para começar atendimento que estava previsto para 13h e não havia mais senha... ridículo.",,"Apagaram o comentário, pq que foi vergonhoso e muito mau organizado foi, aviso se eles colocaram 13h pata gatos, cheguem de madrugada pq se chegar no horário previsto não haverá mais senha, tamanha falta de organização e respeito com até mesmo idosos chegando com gatos 11h para começar atendimento que estava previsto para 13h e não havia mais senha... ridículo.",[],"They erased the comment, because it was shameful and very badly organized was, warning if they put 1 pm cats, arrive at dawn because if it arrived at the scheduled time there will be no password, such lack of organization and respect with even elderly coming with cats 11h To start service that was scheduled for 1 pm and there was no password ... ridiculous.",-0.414,Negativo,0.789
Ananindeua,PA,Comentario,2022-09-12 14:15:24,jussara_trevisan,Qual a razão da castração em gatos (principalmente fêmeas) ser só com 7 meses?,,Qual a razão da castração em gatos (principalmente fêmeas) ser só com 7 meses?,[],What is the reason for castration in cats (especially females) to be only 7 months?,0.0,Neutro,1.0
Ananindeua,PA,Comentario,2022-09-09 17:01:05,renataalinny,Eu sou da cidade nova posso levar minha gatinha,,Eu sou da cidade nova posso levar minha gatinha,[],I'm from the new city I can take my kitten,0.136,Positivo,0.455
Ananindeua,PA,Comentario,2022-09-09 21:15:22,mylly_crys24,Alguma data prevista para outeiro ?,,Alguma data prevista para outeiro ?,[],Any date scheduled for Outeiro?,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-10 02:10:01,vitoriacaroline150,Quando vai está na cidade nova 6 ?,,Quando vai está na cidade nova 6 ?,[],When is you in the new city 6?,0.136,Positivo,0.455
Ananindeua,PA,Comentario,2022-09-09 16:34:02,raylla_carvalhoo1,Como faz para cadastrar o cão ?,,Como faz para cadastrar o cão ?,[],How do you register the dog?,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-09 15:36:12,fabianne_goms,quando vai ter na cidade nova 8???,,quando vai ter na cidade nova 8???,[],When will you have in the new city 8 ???,0.136,Positivo,0.455
Ananindeua,PA,Comentario,2022-09-12 16:16:18,damarisdsa,Propaganda enganosa e falta de organização. Chegamos lá às 12:50 e já não havia mais senhas para os gatos. Como se o atendimento era a partir das 13h até às 16h? Falta de respeito#,,Propaganda enganosa e falta de organização. Chegamos lá às 12:50 e já não havia mais senhas para os gatos. Como se o atendimento era a partir das 13h até às 16h? Falta de respeito,[],Misleading advertising and lack of organization. We got there at 12:50 pm and there were no more passwords for cats. As if the service was from 13h until 16h? Lack of respect,-0.25,Negativo,0.5
Ananindeua,PA,Comentario,2022-09-10 10:00:02,andreiagatamedeiros,Quando terá vacinação para os pets?,,Quando terá vacinação para os pets?,[],When will you have vaccination for pets?,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-12 16:06:34,brunnagfreitas,Pra quê divulgam esses horários se não vão seguir? Deram as fichas para gatos toda pela manhã sendo que no horário está 13h. Desrespeito com as pessoas!! Não estão fazendo um favor para fazer como bem entenderem e de qualquer jeito!,,Pra quê divulgam esses horários se não vão seguir? Deram as fichas para gatos toda pela manhã sendo que no horário está 13h. Desrespeito com as pessoas!! Não estão fazendo um favor para fazer como bem entenderem e de qualquer jeito!,[],Why do you disclose these times if you won't follow? They gave the chips to cats all in the morning and at 13h. I disregard with people !! They are not doing a favor to do as they well understand and anyway!,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-12 15:01:30,alinedejesus.adv,Ridículo!!!!!,,Ridículo!!!!!,[],Ridiculous!!!!!,-1.0,Negativo,1.0
Ananindeua,PA,Comentario,2022-09-09 18:43:56,_c.couto,Pode levar dois animais ?,,Pode levar dois animais ?,[],Can you take two animals?,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-10 03:43:22,anne_macedo25,Quando vai chegar no curucamba??,,Quando vai chegar no curucamba??,[],When will you get to Curucamba ??,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-12 16:25:44,netooliveira_nt,"as senhas para os gatos foram distribuídas pela manhã, sendo que estava programado para começar as 13h , palhaçada isso !! Sejam mais organizadas e cumpram com os horários divulgados.",,"as senhas para os gatos foram distribuídas pela manhã, sendo que estava programado para começar as 13h , palhaçada isso !! Sejam mais organizadas e cumpram com os horários divulgados.",[],"The passwords for the cats were distributed in the morning, and was scheduled to start at 1pm, clown that !! Be more organized and fulfill the times disclosed.",0.5,Positivo,0.5
Ananindeua,PA,Comentario,2022-09-10 15:11:50,renejb7,Já tem data pra vim para o bairro do atalaia?,,Já tem data pra vim para o bairro do atalaia?,[],Do you have a date to come to the neighborhood of Atalaia?,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-10 00:15:12,sheilinha_ramos_,No aguardo aqui na providência próxima ao shopping metrópole,,No aguardo aqui na providência próxima ao shopping metrópole,[],I await here in Providência near Shopping Metrópole,0.1,Positivo,0.4
Ananindeua,PA,Comentario,2022-09-11 10:17:13,edilenefeitosa72,Precisa fazer algum tipo de cadastro?,,Precisa fazer algum tipo de cadastro?,[],Need to make some kind of registration?,0.6,Positivo,0.9
Ananindeua,PA,Comentario,2022-09-09 20:55:00,nojosa28,Posso levar eles ?,,Posso levar eles ?,[],Can I take them?,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-10 13:31:19,marletealbuquerqu,Guajará I pode?,,Guajará I pode?,[],Guajará i can?,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-12 12:42:47,xistimbaleira,Alguém sabe me informar se posso levar em uma caixa sem ser apropriado para eles,,Alguém sabe me informar se posso levar em uma caixa sem ser apropriado para eles,[],Someone can tell me if I can take it in a box without being appropriate for them,0.5,Positivo,0.5
Ananindeua,PA,Comentario,2022-09-12 16:42:02,larissabrandao03,"Falta de respeito entregar senhas antes de do horário combinado, fora a falta de consideração com os animais desde cedo esperando dentro das gaiolas.",,"Falta de respeito entregar senhas antes de do horário combinado, fora a falta de consideração com os animais desde cedo esperando dentro das gaiolas.",[],"Lack of respect deliver passwords before the agreed time, apart from the lack of consideration with the animals early on waiting inside the cages.",0.1,Positivo,0.3
Ananindeua,PA,Comentario,2022-09-10 04:24:37,____pantojaa,Quando vai vim pra cidade nova No nova esperança??? 😢,😢,Quando vai vim pra cidade nova No nova esperança???,['U0001f622'],When will you come to New City in Nova Esperança ???,0.036,Positivo,0.455
Ananindeua,PA,Comentario,2022-09-12 11:15:44,dudasillva199,Poxa não tem mais senhas e nem reservas.. 😢,😢,Poxa não tem mais senhas e nem reservas..,['U0001f622'],Hey has no passwords and no reserves ..,-0.1,Negativo,0.0
Ananindeua,PA,Comentario,2022-09-09 23:31:33,fernandadourado20,🙌 🙌,🙌,,"['U0001f64c', 'U0001f64c']",,0.4,Positivo,0.0
Ananindeua,PA,Comentario,2022-09-11 10:49:55,edilenefeitosa72,Vocês têm uma agenda pra gente saber com antecedência os locais que vcs vão estar?,,Vocês têm uma agenda pra gente saber com antecedência os locais que vcs vão estar?,[],Do you have a schedule for us to know in advance the places you will be?,0.0,Neutro,0.0
Ananindeua,PA,Comentario,2022-09-12 16:41:30,nena_garuzzi,"Vocês deviam se organizar melhor para o cadastramento, por que não avisam que é preciso pegar senha e o horário que vão começar a distribuir? Meu gato foi só se estressar com a viagem, vocês têm que organizar uma forma para cadastramento online, dessa forma apenas à quantidade certa de bichinhos iriam e nenhum teria que sofrer com o estresse de ir e não conseguir nada além da perda de tempo. Se organizem melhor e passem a informação completa nas próximas vezes.",,"Vocês deviam se organizar melhor para o cadastramento, por que não avisam que é preciso pegar senha e o horário que vão começar a distribuir? Meu gato foi só se estressar com a viagem, vocês têm que organizar uma forma para cadastramento online, dessa forma apenas à quantidade certa de bichinhos iriam e nenhum teria que sofrer com o estresse de ir e não conseguir nada além da perda de tempo. Se organizem melhor e passem a informação completa nas próximas vezes.",[],"You should be better organized for registration, why don't you warn you that you need to take a password and the time you will start distributing? My cat was just stressing with the trip, you have to organize a form for online registration, so only the right amount of pets would go and none would have to suffer from the stress of going and getting nothing but the waste of time. Get organized better and pass the full information next time.",0.205,Positivo,0.441
