Municipio,UF,Post/Coment,Data,Usuario,Comentarios,ComentarioTraduzido,Subjetividade,Polaridade,Analise
Ananindeua,PA,Comentario,2022-09-16 22:23:43,frshboylitt,Vcs não acharam um lugar mais próximo da civilização?,Didn't you find a place closer to civilization?,0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-16 22:24:13,frshboylitt,"Se fizessem 2 metros mais pra lá seria o ""novo espaço radical"" de Macapá","If they made 2 meters more there would be the ""new radical space"" of Macapá",0.477,0.318,Positivo
Ananindeua,PA,Comentario,2022-09-16 23:15:32,photography_yu_,óia,ol,0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-16 23:31:21,shirleytviana,Muito bom. Ananindeua merece!,Very good. Ananindeua deserves!,0.78,1.0,Positivo
Ananindeua,PA,Comentario,2022-09-16 23:45:33,leticiaf.sampaio_oficial,Bora amor ?,Let's love?,0.6,0.5,Positivo
Ananindeua,PA,Comentario,2022-09-17 00:09:21,joaoxpaulo,bo ei,bo ei,0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-17 00:30:31,mariapaixao2765,Valeu!!,It cost!!,0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-17 00:35:32,daikiyatora,curuçambá,Curuçambá,0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-17 00:49:58,guaracioliveirarocha,só falta no distrito,only missing in the district,0.525,-0.1,Negativo
Ananindeua,PA,Comentario,2022-09-17 01:36:21,yewriz_kulchesky,¥. O certo é bairro do Paar.,¥. The right is Paar neighborhood.,0.536,0.286,Positivo
Ananindeua,PA,Comentario,2022-09-17 02:07:27,llarissa.lins,olha aí,Look,0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-17 02:53:12,luuhleeal__,"Tá lindo, Tomare que a população não avacalhe com a praça","It's beautiful, take the population that the population does not advance with the square",1.0,0.85,Positivo
Ananindeua,PA,Comentario,2022-09-17 04:10:03,aldren_marcel,Top esse espaço .,Top this space.,0.5,0.5,Positivo
Ananindeua,PA,Comentario,2022-09-17 09:33:48,myrnamaues,Égua do street lindo espero que as pessoas cuidem bem do espaço,Beautiful street mare I hope people take good care of the space,0.8,0.775,Positivo
Ananindeua,PA,Comentario,2022-09-17 09:59:47,lo.zi_,"Bora ver, mô","Let's see,",0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-17 11:21:11,ckalbermatter,Sensacional,Sensational,0.667,0.667,Positivo
Ananindeua,PA,Comentario,2022-09-17 11:25:12,daysemoraes93,Pena que o povo vai se encarregar de NÃO cuidar.,Too bad the people will take care of not taking care.,0.667,-0.7,Negativo
Ananindeua,PA,Comentario,2022-09-17 11:53:18,leandro_0991,Qua a população cuide e a prefeitura de manutenção,That the population takes care and the maintenance city,0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-17 12:30:18,maraliceholanda,"Arrasô,","Arrasô,",0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-17 12:53:09,katyfiama7,"Falta agora darem uma olhada no Parque ambiental Antônio Danúbio, um ótimo espaço pra lazer na cidade que está abandonado.","Now we need to take a look at the Antonio Danube environmental park, a great space for leisure in the city that is abandoned.",0.75,0.8,Positivo
Ananindeua,PA,Comentario,2022-09-17 13:20:41,tiago.s.g,"É isso aí, prefeitura e sua equipe estão de parabéns entregando sempre o melhor à população.","That's it, City Hall and your team are to be congratulated always delivering the best to the population.",0.3,1.0,Positivo
Ananindeua,PA,Comentario,2022-09-17 14:07:31,camilla.rodrigues.547,Bora lá levar Miguel,Let's take Miguel there,0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-17 15:37:37,joaozinho_vict,top,top,0.5,0.5,Positivo
Ananindeua,PA,Comentario,2022-09-17 16:37:49,admlisbonchristian,aprende aí,Learn there,0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-17 17:46:25,ayrton.costa.3192,aí oh,Oh oh,0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-17 18:01:58,ericasargesbeauty,perfeitoooooo,perfectooooo,0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-17 18:34:43,atelie.encantos_,"É importante ressaltar que essa conquista foi através de um morador do Curuçambá, que depois de muitos nãos, viu o seu sonho realizado através da prefeitura de Ananindeua.","It is important to emphasize that this achievement was through a resident of Curuçambá, who after many no, saw his dream come true through the City of Ananindeua.",0.717,0.417,Positivo
Ananindeua,PA,Comentario,2022-09-17 19:03:22,thiggs.091,É hoje clã kkkk,It's today kkkk clan,0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-17 21:17:27,gesk._,Qual endereço?,What address?,0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-17 21:28:54,sahm.yesul,"muito bomm mesmo, to gostando de ver","really good, I'm enjoying seeing",0.6,0.6,Positivo
Ananindeua,PA,Comentario,2022-09-18 09:49:52,acacio77,"Bom, parabéns prefeito","Good, congratulations mayor",0.6,0.7,Positivo
Ananindeua,PA,Comentario,2022-09-18 17:06:29,lidiane.priscila.94,ficou top!,It was top!,0.5,0.625,Positivo
Ananindeua,PA,Comentario,2022-09-19 03:35:42,dredamasceno,"Evidentemente eu aplaudo toda melhoria pra nossa cidade. No entanto, creio que a prefeitura deveria priorizar os bairros ontem nem sequer tem asfalto na frente da casa das pessoas. No inverno é aquele sufoco. Em todo caso, parabéns.","Of course I applaud all the improvement for our city. However, I think the city should prioritize the neighborhoods yesterday does not even have asphalt in front of people's house. In winter it is that suffocation. In any case, congratulations.",0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-17 12:19:34,samile_re,Agr só falta arrumar a praça em frente ao posto tbm,Now all you have to do is tidy up the square in front of the TBM post,0.8,0.6,Positivo
Ananindeua,PA,Comentario,2022-09-18 20:14:23,wagner.ccard,Agora só falta uma fiscalização para que funcione de fato,Now only inspection is missing to actually work,0.383,-0.067,Negativo
Ananindeua,PA,Comentario,2022-09-18 21:56:57,anaaleixomodas,"parabéns pela reforma!! Mas falta fiscalização mesmo, uma das ACS que atende esse posto, nunca fez visita na minha casa, moro há 10 anos no local. As visitas são seletivas no Residencial 40hs. Fica a dica.","Congratulations on the reform !! But there is really inspection, one of the ACS that serves this post, never visited my house, I live for 10 years on the spot. Visits are selective in the 40hs residential. It is the tip.",0.35,0.168,Positivo
Ananindeua,PA,Comentario,2022-09-19 22:13:22,jonathas.decarlos,"Tá, mas e a coleta seletiva do município?","Okay, but what about the selective collection of the municipality?",0.5,0.5,Positivo
Ananindeua,PA,Comentario,2022-09-15 00:45:27,carlosjrduart,"um pouco mais da metade do edital...que ofereceu 60 vagas, pelo visto a segurança pública não é prioridade","A little more than half of the announcement ... which offered 60 vacancies, given public safety is not a priority",0.308,0.036,Positivo
Ananindeua,PA,Comentario,2022-09-14 20:08:05,familiamelosleao,"Sobre o concurso dos médicos de Ananindeua, eram 100 vagas mas apenas 75 foram chamados. Terá uma segunda convocação?","Regarding the Ananindeua doctors contest, there were 100 vacancies but only 75 were called. Will you have a second call?",0.5,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-14 20:27:20,prof.vinisantos,Show,Show,0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-14 21:22:04,carlosjrduart,Não vão chamar os outros 21 pra completar as 60 vagas oferecidas pelo edital?,Will they not call the other 21 to complete the 60 vacancies offered by the notice?,0.388,-0.012,Negativo
Ananindeua,PA,Comentario,2022-09-14 23:04:12,crishildebrando,Meu orgulho . Deus te abençoe meu amorrrr,My pride . God bless you my love,0.6,0.5,Positivo
Ananindeua,PA,Comentario,2022-09-16 11:26:45,ramos.raquel22,Quando haverá próximas vagas ?,When will there be next vacancies?,0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-17 11:17:36,erica.almeida22,"Prefeito poderia ter concurso pra pedagogo, nossas escolas está precisando","Mayor may have a tender for pedagogue, our schools need",0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-14 15:55:06,jullierodrigues_,em qual posto consigo levar a minha mãe para tomar a 2 dose da antirrábica? Ela tomou a 1 na emergência no domingo.,Which place can I take my mother to take the 2 dose of anti -rabies? She took 1 in the emergency on Sunday.,0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-14 16:50:23,marialuizapaesdos,Engraçado o doguajara1 e mais antigo e ainda está no papel pq?,Funny Doguajara1 is older and still on paper why?,0.667,0.208,Positivo
Ananindeua,PA,Comentario,2022-09-14 16:55:22,lene.naza,Deveriam chegar os postos daqui do Novo Cristo I e dois atendimentos péssimos funcionários muitos mal educado se vc vai uma consulta e que um especialista como eu fui nuna consulta até hoje estou esperando me ligaram uma consulta com reumatologia já faz 7 mês que estou esperando essa ligação é pra acaba viu,The posts of here should arrive from the new Christ I and two poorly attended employees many rude if you go to an appointment and that an expert like I was a nuna consultation to this day I'm waiting for me to consult with rheumatology for 7 month I am waiting for this call It's up to see,0.539,-0.016,Negativo
Ananindeua,PA,Comentario,2022-09-14 22:27:07,lialima2410,"Boa noite! Ficou bem melhor. Mas, poderiam agilizar ""as referências""...pois me consultei a mais de um mês e nada dessas ""referências"" chegarem para dá continuidade ao meu tratamento. Nada contro ao posto de saúde. A questão é agilidade dessas referências a população em geral.","Goodnight! It's a lot better. But they could streamline ""the references"" ... because I consulted myself for more than a month and none of these ""references"" come to continue my treatment. Nothing controls the health post. The question is the agility of these references to the general population.",0.5,0.35,Positivo
Ananindeua,PA,Comentario,2022-09-14 14:08:51,acarol.nunes,Tudo,All,0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-14 12:43:53,liiviasuenne,Q tudo,All,0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-14 22:17:01,luan_felipe1999,Só bora,Only,1.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-14 11:49:09,agiovannah,Muito bom!!! Agora é a população estar sempre atenta naquelas pessoas que destroem o patrimônio. Além tbm da fiscalização e cuidado por parte da prefeitura e comunidade.,Very good!!! Now it is the population to be always aware of those people who destroy heritage. Beyond also of supervision and care by the city and community.,0.343,0.35,Positivo
Ananindeua,PA,Comentario,2022-09-14 23:39:28,nayara.martins.94214,levar as crianças,take the children,0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-15 00:20:18,rernery,Olha aí meu jovem!,Look at my young man!,0.4,0.125,Positivo
Ananindeua,PA,Comentario,2022-09-14 13:54:36,leticiaf.sampaio_oficial,", olha amor vai inaugurar",", look love will inaugurate",0.6,0.5,Positivo
Ananindeua,PA,Comentario,2022-09-14 12:51:38,yso.daddy,"tqqq filé mano, não se se viu .","TQQ Filé Bro, you didn't see one.",0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-14 21:11:36,jessicatourao,"Olhe para os ônibus de Ananindeua, em especial para a linha Cidade Nova 5. Sua promessa de campanha era melhorar o transporte público. Essa linha só tem 3 ônibus a disposição da população, ficamos horas esperando por um coletivo que vem sempre lotado...","Look at Ananindeua buses, especially for the Cidade Nova 5 line. His campaign promise was to improve public transportation. This line only has 3 buses available to the population, we spend hours waiting for a collective that is always crowded ...",0.617,0.1,Positivo
Ananindeua,PA,Comentario,2022-09-14 17:59:29,leidydanielviz,"A fez uma praça pra esportes radicais, ok. Mas quando este local estava abandonado,a galera da Capoeira sempre fazia suas rodas aí,em meio ao mato!!!","It made a square for extreme sports, ok. But when this place was abandoned, the capoeira guys always made its wheels there, amid the bush !!!",0.75,0.426,Positivo
Ananindeua,PA,Comentario,2022-09-14 14:48:55,yuri_lorran_silva,"Minha rua precisa de iluminação, tem muitos postes queimados","My street needs lighting, has many burnt posts",0.5,0.5,Positivo
Ananindeua,PA,Comentario,2022-09-14 13:07:03,denize_nanttespalheta,Enquanto isso a prefeitura esquece de vir arrumar a iluminação pública aqui do lugar onde moro ...vivemos no escuro e já fizemos várias solicitações....e toda vez a prefeitura diz q vem e ficamos aqui esperando iguais a ....e aí ?? Vamos precisar acionar o ministério público?,Meanwhile the city forgets to come to get public lighting here from the place where I live ... We live in the dark and we have made several requests .... and every time the city says it comes and we stayed here equal to .... and there ?? Will we need to trigger the prosecutor?,0.286,0.02,Positivo
Ananindeua,PA,Comentario,2022-09-14 15:19:51,queweslenhe,"Égua, perto do cetor.","Mare, near the ketter.",0.4,0.1,Positivo
Ananindeua,PA,Comentario,2022-09-14 15:56:22,jorge_celso,"Miado a mudança de horário, hein!? Na hora da chuva!?","Memorized the time change, huh!? At the time of the rain!?",0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-15 18:17:05,gleice.santos.5059,TopPrefeito,Topprefect,0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-15 20:28:32,donnalumensagens,"Enquanto isso, no Conj. Julia Seffer o complexo há anos abandonado. Nosso conjunto só vai pra frente onde há interesse. Enquanto outras ruas completamente às moscas LITERALMENTE, já que o lixo e mato só avançam.","Meanwhile, in the conj. Julia Seffer the complex for years abandoned. Our ensemble only goes forward where there is interest. While other streets completely to flies literally, as trash and bush only advance.",0.635,-0.065,Negativo
Ananindeua,PA,Comentario,2022-09-15 12:04:21,alcina_cardoso30,só falta ajeitar a praça da 2 de junho que tá abandonada,All that remains to adjust the 2nd of June Square that is abandoned,0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-17 02:40:16,andrelima.lima10,"ficou top praça muito linda, mas pfv vamos substituir a iluminação da parte de frente a praça ai,a estrada curucamba enfrente a feira são 6 poste só que ainda é iluminação antiga e estao queimadas. Local da esquina com avenida independência até avenida rio Solimões.","It was very beautiful square, but pfv we will replace the lighting from the front to Praça Ai, the Curucamba road face the fair are 6 pole but is still old lighting and are burned. Place from the corner with Independência Avenue to Avenida Rio Solimões.",0.7,0.6,Positivo
Ananindeua,PA,Comentario,2022-09-14 16:00:26,renatasouza5546,Arborização é importante. Nosso clima tem um ser levado em consideração.,Afforestation is important. Our climate has a being taken into consideration.,1.0,0.4,Positivo
Ananindeua,PA,Comentario,2022-09-14 16:07:14,any_eleres_,Só espero que a comunidade que mora nas proximidade mantenha o espaço e não destrua,I just hope that the community that lives in the proximity to keep the space and does not destroy,0.0,0.1,Positivo
Ananindeua,PA,Comentario,2022-09-14 16:46:53,lenysnc99,eai bora ??,eai bora ??,0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-14 13:55:05,thaismoraes096,"O prefeito asfalta a minha rua, que está só buraco. É a we 42, cidade nova 8","The mayor papers my street, which is just a hole. It's We 42, New City 8",0.455,0.136,Positivo
Ananindeua,PA,Comentario,2022-09-14 13:41:36,lennyrodrigues287,Dr.daniel preciso da sua ajuda por favor,Dr.Daniel I need your help please,0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-14 16:43:07,jucordeiro.cordeiro,bora la nessa inauguração?,Let's go to this inauguration?,0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-14 15:12:59,leya.goncalves.e,vamos lá,lets go,0.0,0.0,Neutro
Ananindeua,PA,Comentario,2022-09-13 22:11:11,aurea_mesquita1,E quando a prefeitura de Ananindeua vai fazer uma limpeza no Parque Ambiental Antônio Danúbio?,And when will Ananindeua City Hall to clean the Antonio Danúbio Environmental Park?,0.7,0.367,Positivo
