Municipio,UF,Post/Coment,Data,Usuario,Comentarios,Polaridade,Emoji,Analise
Ananindeua,PA,Comentario,2022-09-02 21:25:58,giselle_maedoravi,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Ananindeua,PA,Comentario,2022-09-02 20:17:31,erasssmana,"['U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb']",0.6000000000000001,👏,Positivo
Ananindeua,PA,Comentario,2022-09-02 21:27:11,manuuh__26,"['U0001f60d', 'u2764']",0.4,😍❤,Positivo
Ananindeua,PA,Comentario,2022-09-03 17:34:02,bruna_mamh,['u2764'],0.2,❤,Positivo
Ananindeua,PA,Comentario,2022-09-03 16:19:39,luiza_raqueltf,"['u2764', 'u2764', 'u2764']",0.6000000000000001,❤,Positivo
Ananindeua,PA,Comentario,2022-09-02 22:26:04,cley.reis,['U0001f44f'],0.2,👏,Positivo
Ananindeua,PA,Comentario,2022-09-03 00:19:56,andreiamendesdiniz,"['U0001f60d', 'u2764', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,😍❤👏,Positivo
Ananindeua,PA,Comentario,2022-09-04 14:11:39,razinha.soares,['U0001f609'],0.2,😉,Positivo
Ananindeua,PA,Comentario,2022-09-02 11:24:36,carlosbarata33,"['U0001f64c', 'u2764']",0.4,🙌❤,Positivo
Ananindeua,PA,Comentario,2022-09-01 23:24:56,byarantes,"['U0001f60d', 'U0001f44f']",0.4,😍👏,Positivo
Ananindeua,PA,Comentario,2022-09-02 22:35:33,camilacamposs__,"['U0001f44f', 'U0001f44f', 'u2764']",0.6000000000000001,👏❤,Positivo
Ananindeua,PA,Comentario,2022-09-02 21:04:48,__tarsoalves,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ananindeua,PA,Comentario,2022-08-31 20:59:46,__tarsoalves,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ananindeua,PA,Comentario,2022-08-31 18:56:07,nazarebccampos,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ananindeua,PA,Comentario,2022-08-31 18:55:40,neusakreff,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ananindeua,PA,Comentario,2022-08-31 18:22:35,__tarsoalves,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Ananindeua,PA,Comentario,2022-08-31 18:33:19,janainaxramos,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Ananindeua,PA,Comentario,2022-08-31 20:53:39,bahiadanyelle,['U0001f64c'],0.2,🙌,Positivo
Ananindeua,PA,Comentario,2022-08-31 15:38:45,natthy_araujo26,['U0001f44f'],0.2,👏,Positivo
Ananindeua,PA,Comentario,2022-08-31 22:48:09,jessysants_,"['U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d']",1.2,😍,Positivo
Ananindeua,PA,Comentario,2022-08-31 19:24:34,marjorie_garcia12345,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Ananindeua,PA,Comentario,2022-09-01 15:40:49,debyy365,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ananindeua,PA,Comentario,2022-08-31 22:27:36,jade.nazare,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Ananindeua,PA,Comentario,2022-08-31 17:07:01,unam_s,"['U0001f60d', 'U0001f60d', 'U0001f60d']",0.6000000000000001,😍,Positivo
Ananindeua,PA,Comentario,2022-08-31 13:52:08,_arianecarla,['U0001f44f'],0.2,👏,Positivo
Ananindeua,PA,Comentario,2022-08-31 16:17:10,__tarsoalves,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ananindeua,PA,Comentario,2022-08-31 14:01:19,franklin_borcemaline,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Ananindeua,PA,Comentario,2022-08-31 12:25:40,fabyanefeio,"['U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb']",1.0,👏,Positivo
Ananindeua,PA,Comentario,2022-08-31 11:32:31,j_marceloperes,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.2,👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 15:27:02,__tarsoalves,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 15:57:13,helpdb,"['U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d']",1.0,😍,Positivo
Ananindeua,PA,Comentario,2022-08-29 16:07:58,liane3566,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 14:24:23,flaviacecipintoo,"['u2764', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,❤👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 15:36:51,mraquelsoares_oficial,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 16:32:29,lene.oliveira.5015,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.2,👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 13:30:59,cantoraanneribeiro,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 19:39:07,helietewright,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.4,👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 14:10:20,oliveirasilvamirtes,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.2,👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 15:50:50,jennifermacambira,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 20:58:53,oficialsamaralima362,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 13:19:20,byarantes,"['U0001f60d', 'U0001f44f']",0.4,😍👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 15:22:19,gemaqueandrea,"['U0001f44f', 'U0001f44f', 'u2764']",0.6000000000000001,👏❤,Positivo
Ananindeua,PA,Comentario,2022-08-29 13:45:26,ketlensarmanho,['U0001f64c'],0.2,🙌,Positivo
Ananindeua,PA,Comentario,2022-08-29 13:33:57,oss_111100,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 15:22:44,felipe_mr21,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 21:41:19,eivanalara,['u2764'],0.2,❤,Positivo
Ananindeua,PA,Comentario,2022-08-29 17:53:05,patrick_cintas,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 15:05:23,paulo.poll,"['U0001f60d', 'U0001f60d', 'U0001f4af', 'U0001f44f', 'U0001f3ff', 'U0001f512', 'U0001f17f', 'U0001f3f3', 'U0001f308']",0.6000000000000001,😍💯👏🔒🌈,Positivo
Ananindeua,PA,Comentario,2022-08-29 14:52:03,mayyascarvalho,['U0001f44d'],0.2,👍,Positivo
Ananindeua,PA,Comentario,2022-08-29 17:20:23,marcinhodacity,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.7999999999999998,👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 13:45:45,_andradedanielle,"['U0001f622', 'U0001f622', 'U0001f622']",-0.30000000000000004,😢,Negativo
Ananindeua,PA,Comentario,2022-08-30 03:04:28,pablojrqueiroz,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 15:50:05,yuri_lorran_silva,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 13:28:03,gamebets.club,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 13:40:57,rsm_junior,"['U0001f525', 'U0001f64c']",0.1,🔥🙌,Positivo
Ananindeua,PA,Comentario,2022-08-29 18:02:02,donnalumensagens,['U0001f612'],-0.2,😒,Negativo
Ananindeua,PA,Comentario,2022-08-29 15:05:09,anninha_alvarenga_oficial,['U0001f602'],0.2,😂,Positivo
Ananindeua,PA,Comentario,2022-08-29 17:08:16,marcia.guedes01,"['U0001f6b4', 'u2640', 'U0001f6b4', 'u2640']",0.4,🚴,Positivo
Ananindeua,PA,Comentario,2022-08-30 10:03:34,at.personalizados,"['U0001f60d', 'U0001f44f']",0.4,😍👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 20:13:09,alfsasaac,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Ananindeua,PA,Comentario,2022-08-30 10:13:48,geartesgraffites,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 23:59:31,megaprintsete,"['U0001f389', 'U0001f44f']",0.4,🎉👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 19:13:28,simone_martins34,"['U0001f64c', 'U0001f44f']",0.4,🙌👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 17:28:34,almirjosetrainer,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 23:08:45,giselle_maedoravi,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 15:23:11,maedabarbarella,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ananindeua,PA,Comentario,2022-08-30 00:56:14,nildarodrigues1004,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f60d']",1.0,👏😍,Positivo
Ananindeua,PA,Comentario,2022-08-30 00:12:31,_simone_ramos__,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 13:23:20,talitabraga.braga,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.2,👏,Positivo
Ananindeua,PA,Comentario,2022-08-30 11:21:55,marcelac.s13,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.2,👏,Positivo
Ananindeua,PA,Comentario,2022-08-30 13:11:02,carla_bianca__,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Ananindeua,PA,Comentario,2022-08-30 19:04:48,josenilsonsouzajuninho,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Ananindeua,PA,Comentario,2022-08-30 21:04:32,kc.oliv,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ananindeua,PA,Comentario,2022-08-31 14:30:43,sonjadanieladantas,['U0001f44f'],0.2,👏,Positivo
Ananindeua,PA,Comentario,2022-09-01 01:49:13,cavalcantediego293,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 11:22:12,__tarsoalves,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 11:35:29,mauris_73,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ananindeua,PA,Comentario,2022-08-29 23:27:56,eivanalara,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.4,👏,Positivo
Ananindeua,PA,Comentario,2022-08-30 21:53:34,joelferreiraoficial,['U0001f60d'],0.2,😍,Positivo
Ananindeua,PA,Comentario,2022-08-28 23:30:15,__tarsoalves,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ananindeua,PA,Comentario,2022-08-28 16:04:34,jhonathan_s_baima,['U0001f622'],-0.1,😢,Negativo
Ananindeua,PA,Comentario,2022-08-27 20:22:58,noemia_jacob,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ananindeua,PA,Comentario,2022-08-27 21:08:03,profmarllonoficial,['U0001f44f'],0.2,👏,Positivo
Anhumas,SP,Comentario,2022-09-14 19:12:21,barossituche,"['U0001f64c', 'U0001f64c', 'U0001f64c']",0.6000000000000001,🙌,Positivo
Anhumas,SP,Comentario,2022-09-14 19:34:59,juliananascimento0911,"['U0001f525', 'U0001f44f']",0.1,🔥👏,Positivo
Anhumas,SP,Comentario,2022-09-15 00:29:58,alexjoicecamargo_,['U0001f60d'],0.2,😍,Positivo
Anhumas,SP,Comentario,2022-09-11 15:53:08,nidesp,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.4,👏,Positivo
Anhumas,SP,Comentario,2022-09-11 17:41:55,ivanimilano,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Anhumas,SP,Comentario,2022-09-01 23:56:07,marciamarrafao,"['U0001f64c', 'U0001f64c', 'U0001f64c']",0.6000000000000001,🙌,Positivo
Anhumas,SP,Comentario,2022-09-02 00:10:11,_lcaldeira,"['U0001f44f', 'U0001f64f', 'U0001f3fc']",0.4,👏🙏,Positivo
Anhumas,SP,Comentario,2022-09-02 15:32:02,brpb98,['U0001f44f'],0.2,👏,Positivo
Anhumas,SP,Comentario,2022-09-02 16:07:44,marcileneliberator,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f3fb', 'U0001f44f']",0.8,👏,Positivo
Anhumas,SP,Comentario,2022-08-30 18:58:38,pesquepagueanhumas,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",2.1999999999999997,👏,Positivo
Anhumas,SP,Comentario,2022-08-25 12:25:11,juliananascimento0911,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Anhumas,SP,Comentario,2022-08-25 12:32:38,nidesp,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Anhumas,SP,Comentario,2022-08-25 15:29:08,hebertceleste2,"['U0001f64c', 'U0001f64c', 'U0001f64c', 'U0001f64c']",0.8,🙌,Positivo
Anhumas,SP,Comentario,2022-08-21 23:29:38,estanciaap2,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Anhumas,SP,Comentario,2022-08-20 13:28:29,liaediego,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Anhumas,SP,Comentario,2022-08-20 15:27:59,casual_storepp,['U0001f44f'],0.2,👏,Positivo
Anhumas,SP,Comentario,2022-08-22 00:06:32,ednamariasantoslopesacencio,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Anhumas,SP,Comentario,2022-08-20 13:10:02,ver.camila.silva,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Anhumas,SP,Comentario,2022-08-21 12:05:13,hot_dog_da_file,['u2764'],0.2,❤,Positivo
Anhumas,SP,Comentario,2022-08-17 00:28:32,pooj.a14829,['U0001f449'],0.2,👉,Positivo
Anhumas,SP,Comentario,2022-08-17 00:38:54,fernanda.caetano.942,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Anhumas,SP,Comentario,2022-08-17 01:13:18,ivanimilano,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Anhumas,SP,Comentario,2022-08-17 01:13:51,ivanimilano,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Anhumas,SP,Comentario,2022-08-14 13:12:24,hebertceleste2,"['u2764', 'u2764']",0.4,❤,Positivo
Anhumas,SP,Comentario,2022-08-14 01:53:59,gucardoszo,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Anhumas,SP,Comentario,2022-08-14 05:11:22,fernanda.caetano.942,['U0001f44f'],0.2,👏,Positivo
Anhumas,SP,Comentario,2022-08-14 05:46:52,victor.ribeiro10,"['U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb']",0.6000000000000001,👏,Positivo
Anhumas,SP,Comentario,2022-08-13 12:01:15,erika.sa40,"['u2764', 'u2764', 'u2764']",0.6000000000000001,❤,Positivo
Anhumas,SP,Comentario,2022-08-13 21:21:31,ciadocorpo_pp,"['U0001f64f', 'U0001f3fc', 'U0001f499']",0.4,🙏💙,Positivo
Anhumas,SP,Comentario,2022-08-08 20:35:34,piratasartesanalnabrasa,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Anhumas,SP,Comentario,2022-08-08 21:24:08,erika.sa40,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Anhumas,SP,Comentario,2022-08-08 22:19:06,marlene.dovale.52,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.2,👏,Positivo
Anhumas,SP,Comentario,2022-08-06 14:55:41,_graciely1,"['u2764', 'U0001f44f']",0.4,❤👏,Positivo
Anhumas,SP,Comentario,2022-08-06 22:59:32,nidesp,['U0001f4af'],-0.1,💯,Negativo
Anhumas,SP,Comentario,2022-08-04 16:46:05,solange.alvesbarbosa.7,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Anhumas,SP,Comentario,2022-08-05 05:37:35,sandrallima_cma,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'u2764']",0.8,👏❤,Positivo
Anhumas,SP,Comentario,2022-08-04 00:15:24,brahman_aol,"['U0001f44f', 'U0001f3fc', 'U0001f44f', 'U0001f3fc']",0.4,👏,Positivo
Anhumas,SP,Comentario,2022-08-04 00:19:41,soniaalkmin,"['U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d']",1.2,😍,Positivo
Anhumas,SP,Comentario,2022-08-02 05:18:05,rusticosaraivaoficial,"['U0001f44f', 'U0001f3fb', 'U0001f970', 'U0001f920']",0.2,👏,Positivo
Anhumas,SP,Comentario,2022-08-02 08:14:10,lucilenemessias1106anhumas,"['u2764', 'u2764', 'u2764', 'u2764', 'u2764']",1.0,❤,Positivo
Anhumas,SP,Comentario,2022-08-02 05:19:53,rusticosaraivaoficial,"['U0001f44f', 'U0001f3fb', 'U0001f970', 'U0001f920']",0.2,👏,Positivo
Anhumas,SP,Comentario,2022-08-02 05:19:42,rusticosaraivaoficial,"['U0001f44f', 'U0001f3fb', 'U0001f970', 'U0001f920']",0.2,👏,Positivo
Anhumas,SP,Comentario,2022-07-31 23:57:20,mania.gomespires,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Anhumas,SP,Comentario,2022-08-01 00:03:18,valmirtainara,"['U0001f44f', 'U0001f3fd', 'U0001f44f', 'U0001f3fd', 'U0001f44f', 'U0001f3fd', 'U0001f44f', 'U0001f3fd']",0.8,👏,Positivo
Anhumas,SP,Comentario,2022-08-01 00:43:51,marciamarrafao,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Anhumas,SP,Comentario,2022-08-01 01:20:49,daniialvees01,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Anhumas,SP,Comentario,2022-08-01 10:45:10,fabricio.energia.solar,"['u2764', 'u2764', 'u2764', 'u2764']",0.8,❤,Positivo
Anhumas,SP,Comentario,2022-08-02 00:11:03,adrielijoice,"['U0001f40e', 'U0001f970', 'U0001f64f']",0.4,🐎🙏,Positivo
Anhumas,SP,Comentario,2022-07-31 17:02:23,patriciaramineli,"['U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb']",1.0,👏,Positivo
Anhumas,SP,Comentario,2022-07-31 03:26:32,erika.sa40,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.5999999999999999,👏,Positivo
Anhumas,SP,Comentario,2022-07-30 00:19:56,hebertceleste2,"['U0001f64c', 'U0001f64c', 'u2764', 'u2764', 'u2764', 'u2764', 'u2764', 'u2764']",1.5999999999999999,🙌❤,Positivo
Anhumas,SP,Comentario,2022-07-30 01:51:14,cmmalacrida,"['U0001f51d', 'U0001f44f', 'U0001f3fb']",0.4,🔝👏,Positivo
Anhumas,SP,Comentario,2022-07-30 05:19:54,luana_souza_018,"['u2764', 'U0001f44f']",0.4,❤👏,Positivo
Anhumas,SP,Comentario,2022-07-29 15:30:56,mari.mbsucesso,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'u2764']",1.0,👏❤,Positivo
Anhumas,SP,Comentario,2022-07-28 20:14:42,municipiodeanhumas,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Anhumas,SP,Comentario,2022-07-28 20:34:07,cidacruzeirolopes,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Anhumas,SP,Comentario,2022-07-28 13:55:30,renatarenatto,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Anhumas,SP,Comentario,2022-07-28 14:59:12,altatensaosolar,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Anhumas,SP,Comentario,2022-07-27 22:51:11,nidesp,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Anhumas,SP,Comentario,2022-07-27 16:19:29,andersonlinguica,['U0001f64c'],0.2,🙌,Positivo
Anhumas,SP,Comentario,2022-07-26 12:51:56,_graciely1,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Anhumas,SP,Comentario,2022-07-26 14:21:01,nataliamarrafao,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Anhumas,SP,Comentario,2022-07-26 15:12:38,victor.ribeiro10,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Anhumas,SP,Comentario,2022-07-23 22:14:34,victor.ribeiro10,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Anhumas,SP,Comentario,2022-07-23 11:04:42,erika.sa40,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.2,👏,Positivo
Anhumas,SP,Comentario,2022-07-23 12:14:54,liaediego,"['U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f970']",0.8,👏,Positivo
Antonio Prado,RS,Comentario,2022-09-16 22:15:33,preciladallabilia,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Antonio Prado,RS,Comentario,2022-09-07 23:00:14,preciladallabilia,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Antonio Prado,RS,Comentario,2022-09-07 02:32:21,carlinhachilantipinheiro,['u2764'],0.2,❤,Positivo
Antonio Prado,RS,Comentario,2022-09-03 15:53:21,anazulian123,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Antonio Prado,RS,Comentario,2022-09-03 23:28:02,paulasouy,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Antonio Prado,RS,Comentario,2022-09-04 20:33:23,marcelocarniel,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Antonio Prado,RS,Comentario,2022-08-27 01:01:10,paulasouy,"['u2764', 'u2764']",0.4,❤,Positivo
Antonio Prado,RS,Comentario,2022-08-27 01:02:51,paulasouy,"['u2764', 'u2764']",0.4,❤,Positivo
Antonio Prado,RS,Comentario,2022-08-21 11:13:59,hudsoncalandrelli,"['U0001f49a', 'u2764']",0.4,💚❤,Positivo
Antonio Prado,RS,Comentario,2022-08-20 16:50:12,dudi_susin,"['U0001f44f', 'U0001f3fc', 'U0001f44f', 'U0001f3fc', 'U0001f44f', 'U0001f3fc']",0.6000000000000001,👏,Positivo
Antonio Prado,RS,Comentario,2022-08-19 22:15:33,rangel.clarissa,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Antonio Prado,RS,Comentario,2022-08-20 14:35:58,ralphpodre,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'u2764']",1.2,👏❤,Positivo
Antonio Prado,RS,Comentario,2022-08-20 01:22:13,jeh_ssicasouza,['u2764'],0.2,❤,Positivo
Antonio Prado,RS,Comentario,2022-08-20 11:53:28,natisbarison,"['U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fc', 'U0001f44f', 'U0001f3fd']",0.6000000000000001,👏,Positivo
Antonio Prado,RS,Comentario,2022-08-20 17:20:58,gui_lovats,"['u2764', 'u2764', 'u2764', 'u2764']",0.8,❤,Positivo
Antonio Prado,RS,Comentario,2022-09-02 18:41:32,plenaturismo,"['U0001f970', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Antonio Prado,RS,Comentario,2022-08-20 13:51:57,clarice.fag,"['U0001f60d', 'U0001f60d', 'U0001f60d']",0.6000000000000001,😍,Positivo
Antonio Prado,RS,Comentario,2022-08-14 02:29:29,terezinhacarra,"['u2728', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.2,✨👏,Positivo
Antonio Prado,RS,Comentario,2022-08-14 20:01:20,personalcamilazulian,"['U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb']",0.4,👏,Positivo
