Municipio,UF,Post/Coment,Data,Usuario,Legenda,Likes
Ananindeua,PA,Post,2022-09-05 23:42:41,ananindeuapma,"Nossa Segurança Pública segue evoluindo num outro patamar. Nesta segunda feira, 5, iniciamos a 2ª Etapa do Concurso Público nº004/2019, com formação para 39 guardas municipais que integrarão o nosso efetivo. Um incremento de quase 30% na tropa, levando mais segurança para as ruas, mais qualidade no serviço e valorizando nossos guardas.",197.0
Ananindeua,PA,Post,2022-09-05 23:30:02,ananindeuapma,"A comunidade escolar do Anexo Clodomir Begot, uma extensão da EMEF Clóvis de Souza Begot, no bairro de Águas Lindas, recebeu, na manhã do dia 19 de agosto, a unidade escolar após ter passado por obras de revitalização. Os serviços na escola foram realizados com mão de obra dos próprios pais dos alunos. A reforma contemplou pintura, reestruturação de telhado, jardinagem, aquisição de mobílias e outras intervenções.",55.0
Ananindeua,PA,Post,2022-09-05 21:39:22,ananindeuapma,"TÁ NA MÍDIA . Ananindeua foi destaque nesta segunda-feira, 05 de setembro, com a retomada da caminhada escolar em alusão à Independência do Brasil. Serão dois dias de desfile, um no lado Sul e outro no lado Norte da cidade. Nesta terça-feira, 06, a caminhada com a presença de alunos e servidores do município acontecerá no Conjunto Júlia Seffer, com concentração no Bosque Marajoara. Já quinta-feira, 08, será na Dom Vicente Zico (Arterial 18) e a concentração no estacionamento do Ginásio Abacatão. Nos dois dias a concentração será às 15h. Participe!",726.0
Ananindeua,PA,Post,2022-09-05 20:00:06,ananindeuapma,"Para otimizar os atendimentos nas ruas com as fiscalizações e operações, a Semutran ganhou mais viaturas para compor sua frota, que também irão auxiliar no trabalho de mobilidade urbana. E para aumentar o efetivo e oferecer serviços com mais qualidade, até o fim do ano serão chamados os aprovados do último concurso realizado pela secretaria. É a prefeitura investindo na segurança do trânsito! AnanindeuaÉTrabalho",186.0
Ananindeua,PA,Post,2022-09-05 15:08:35,ananindeuapma,"A Secretaria Municipal de Educação (Semed) está preparando dois dias de caminhada escolar em alusão aos 200 anos da Independência do Brasil, um no lado Sul e outro no lado Norte da cidade. ⏰ Confira o percurso do desfile no lado Sul, que acontecerá no bairro do Júlia Seffer dia 06/09. A concentração será às 15h, no Bosque Marajoara.",221.0
Ananindeua,PA,Post,2022-09-05 11:00:27,ananindeuapma,"Agora o Conjunto Girassol, no bairro de Águas Brancas, está com 100% das ruas asfaltadas, sinalizadas e com iluminação pública em LED. Ananindeuaemoutropatamar AnanindeuaÉTrabalho",182.0
Ananindeua,PA,Post,2022-09-04 23:00:08,ananindeuapma,"A EMEF Manoel Lobato Maués entrou para a lista de escolas reformadas pela Prefeitura Municipal de Ananindeua. A obra na instituição contemplou salas de aula e administrativa, banheiros, pintura, jardinagem reestruturação de telhado e climatização dos espaços. O que chamou mais ainda a atenção da comunidade escolar foi a ampliação da escola que, agora, conta com espaço de convivência para o desenvolvimento de atividades lúdicas de ensino e aprendizagem, outros banheiros e novas salas de aula.",55.0
Ananindeua,PA,Post,2022-09-04 20:00:13,ananindeuapma,"Com o intuito de fortalecer as discussões relativas à Primeira Infância e articular ações intersetoriais, em especial junto à educação, saúde, direitos humanos, cultura, no que se refere à promoção e defesa dos direitos da criança de 0 a 6 anos, além de elaborar o Plano Municipal da Primeira Infância, a Prefeitura de Ananindeua, por meio da Semcat, realizou o 1º Encontro Municipal da Primeira Infância. Durante a primeira infância, a criança passa por processos de desenvolvimento importantes, que são influenciados pela realidade em que está inserida.",137.0
Ananindeua,PA,Post,2022-09-04 15:00:13,ananindeuapma,"A prefeitura de Ananindeua, por meio da Secretaria de Saneamento e Infraestrutura (Sesan), continua realizando obras nos lados Norte e Sul da cidade. Todo esse trabalho coloca Ananindeua em outro patamar! evoluir ananindeuaemoutropatamar",87.0
Ananindeua,PA,Post,2022-09-04 11:00:04,ananindeuapma,A Secretaria de Habitação entregou 405 termos de regularização fundiária no Residencial Antônio Queiroz. O termo é para os moradores que residem em loteamentos particulares ou residenciais e que não possuem registros de imóveis. habitação AnanindeuaÉTrabalho,93.0
Ananindeua,PA,Post,2022-09-03 23:00:03,ananindeuapma,"A CMREI Profª Ana Lúcia da Silva Almeida é entregue totalmente revitalizada. A unidade educacional passou por revitalização para garantir comodidade aos mais de 240 alunos de creche e pré-escola e a equipe técnica e pedagógica. A reforma contemplou salas de aulas, espaço de convivência, refeitório, pintura, reestruturação do telhado, modernização do sistema hidráulico e pluvial e a construção do segundo quintal pedagógico. AnanindeuaÉTrabalho semed educacao PrefeituradeAnanindeua2022",45.0
Ananindeua,PA,Post,2022-09-03 20:00:05,ananindeuapma,"O programa ""Morar Bem"", da Secretaria de Habitação (Sehab), entregou 60 casas revitalizadas no Conjunto Uirapuru, localizado no bairro do Icuí Guajará. O programa tem o objetivo de melhorar as condições sanitárias das habitações, promovendo maior conforto e dignidade aos moradores do município de Ananindeua. AnanindeuaÉTrabalho",212.0
Ananindeua,PA,Post,2022-09-03 15:00:09,ananindeuapma,"Orientar e qualificar foram os principais objetivos do 3º Fórum de Economia do Açaí, promovido pela Secretaria Municipal de Desenvolvimento Econômico (Sedec). O evento reuniu mais de 100 batedores de açaí, que conheceram sobre a importância econômica do açaí, como o produto é utilizado pelo turismo e como gera empregos e renda. A Casa do Açaí, específica para atendimento aos batedores e produtores, fica localizada na Av. Zacarias de Assunção, ao lado do anexo da Câmara Municipal - bairro Centro.",108.0
Ananindeua,PA,Post,2022-09-03 11:00:38,ananindeuapma,"A quarta dose da vacina contra a covid-19 está liberada para pessoas com 18 anos ou mais, vacine-se! Procure uma de nossos pontos de vacinação mais próximo de sua casa e se imunize. Confira! AnanindeuaÉTrabalho saude Vacina",210.0
Ananindeua,PA,Post,2022-09-02 23:00:04,ananindeuapma,"A EMEF Clóvis Begot é entregue pela Prefeitura de Ananindeua totalmente reformada. A unidade escolar que possui mais de 900 alunos matriculados, passou por total revitalização e é uma das 20 escolas que vai retomar as aulas presenciais este mês. Os serviços realizados foram de pintura, roçagem, revitalização do telhado, restauração da parte elétrica e hidráulica, limpeza de caixa d'água, recuperação de piso, sem contar com o paisagismo que trouxe leveza ao ambiente escolar. O espaço também recebeu equipamentos novos. educacao AnanindeuaÉTrabalho semed PrefeituradeAnanindeua2022",40.0
Ananindeua,PA,Post,2022-09-02 20:00:23,ananindeuapma,"Vamos trazer para vocês quatro opções de lugares e gastronomias para apreciar bons pratos, conversar, ouvir música e dançar. E o que é melhor, tudo aqui em Ananindeua. Bodega da Chica – Peixaria, restaurante e sport bar Funcionamento: Ter à dom. - 10h às 17h / Quart. à dom. – 19h às 01h. End.: Cidade Nova 8, WE 27, 382. Meu Sertão – Restaurante e música ao vivo Funcionamento: quart. a dom. das 11h às 00h End.: Rod. Transcoqueiro, 126. O Português 24h - Panificadora e Conveniência Funcionamento: Todos os dias, 24 horas. End.: Cidade Nova 5, Av. Dom Vicente Zico (Arterial, 18). Ver o Chopp End.: Arterial 18, n° 392. Esquina da We 68.",1385.0
Ananindeua,PA,Post,2022-09-02 18:00:05,ananindeuapma,"O Varejão Móvel segue levando produtos da agricultura familiar em todos os bairros do município. E neste sábado, 03, estará no bairro do 40h, na Praça João Nunes. Venha fazer suas compras com produtos de qualidade e orgânicos. Valorize o comércio e a produção local.",54.0
Ananindeua,PA,Post,2022-09-02 15:00:07,ananindeuapma,"As caminhadas escolares, em alusão à Independência do Brasil, estão de volta! Para comemorar os 200 anos desse marco importante na história do país, a Secretaria Municipal de Educação (Semed) está preparando dois dias de caminhada para os alunos e servidores do município, um no lado Sul e outro no lado Norte da cidade. No lado Sul, o desfile acontecerá dia 06/09, no bairro do Júlia Seffer, e no lado Norte será dia 08/09, na Arterial 18 (Avenida Dom Vicente Zico).",417.0
Ananindeua,PA,Post,2022-09-02 11:00:10,ananindeuapma,"A Prefeitura de Ananindeua está trabalhando no bairro de Águas Lindas. As obras de drenagem e terraplanagem estão sendo realizadas na Rua Carlos Prestes. Ananindeua segue avançando para sanar com as enchentes e entregar ruas com acessibilidade para crianças, jovens, adultos, idosos e portadores de necessidades especiais. Ananindeua sendo cuidada do jeito que ela merece! Ananindeuaemoutropatamar",91.0
Ananindeua,PA,Post,2022-09-01 23:00:06,ananindeuapma,"A EMEF São Geraldo é entregue totalmente revitalizada para os moradores do Distrito Industrial. A Escola São Geraldo conta com cerca de 700 alunos, que vão estudar em treze salas de aula, com turmas de manhã e à tarde, com maternal, pré 1 e pré A grande novidade é que a escola contará agora com um moderno laboratório de informática e laboratório de robótica. semed educacao Prefeituradeananindeua2022 AnanindeuaÉTrabalho",53.0
Ananindeua,PA,Post,2022-09-01 20:00:20,ananindeuapma,"A partir da próxima segunda-feira, 05/09, a Secretaria Municipal de Meio Ambiente (SEMA) realizará seus atendimentos na sede da Prefeitura de Ananindeua, localizada na BR-316. O horário de funcionamento é das 8h às 14h.",223.0
Ananindeua,PA,Post,2022-09-01 15:00:07,ananindeuapma,"Cerca de 500 crianças, adolescentes e adultos dos programas sociais de Ananindeua participaram da 1ª Gincana da Juventude do município. O evento foi promovido pela Prefeitura de Ananindeua, por meio da Semcat, em parceria com o Governo Estadual, e teve como objetivo proporcionar bem-estar, empoderamento, conhecimento e o fortalecimento de vínculos familiares e comunitários",172.0
Ananindeua,PA,Post,2022-09-01 11:39:58,ananindeuapma,"A Prefeitura de Ananindeua realiza ações e obras em 180º, no centro e na periferia, dos dois lados da BR. É desse jeito que estamos levando Ananindeua para outro patamar. Com muito trabalho, seguimos evoluindo numa gestão mais conectada com os anseios da população. São ações e obras em diversas áreas: Saúde, Educação, Infraestrutura e etc. Acompanhe nosso trabalho em www.ananindeua.pa.gov.br. E confira as notícias em www.ananews.com.br",241.0
Ananindeua,PA,Post,2022-08-31 23:00:03,ananindeuapma,"A UEI Vereador Celso Coelho é mais uma escola entregue pela prefeitura totalmente revitalizada. A restauração contemplou as salas de aula, banheiros, sala PCD, espaço de convivência, refeitório, pintura, reestruturação de telhado, jardinagem, revisão do sistema hidráulico e pluvial. Além disso, foram realizadas instalações de ar condicionados e sistema de câmeras de segurança. A forma trouxe benefícios para mais de 190 alunos e toda a comunidade escolar. AnanindeuaÉTrabalho PrefeituradeAnanindeua semed",40.0
Ananindeua,PA,Post,2022-08-31 20:00:06,ananindeuapma,"Vem aí o 1º Open (Torneio) de Futevôlei de Ananindeua! Se você é amante do esporte, participe! ⏰ O evento vai ocorrer nos dias 3 e 4 de setembro, iniciando às 8h30, na sede do Bacrévea, que fica localizado na Rodovia Mário Covas, km5. Mais informações sobre o torneio e as inscrições, entre em contato com os telefones disponibilizados na imagem.",98.0
Ananindeua,PA,Post,2022-08-31 18:14:27,ananindeuapma,"A Secretaria Municipal de Saúde (Sesau) realizou na manhã desta quarta-feira, 31 de agosto, o primeiro atendimento com o programa Consultório na Rua, lançado na semana passado. Os índios venezuelanos Waraos do Residencial Jardim Cidadania, no bairro do Curuçambá, foram os primeiros atendidos de forma itinerante. Em breve o Consultório na Rua chega até você! saude ananindeuaétrabalho",194.0
Ananindeua,PA,Post,2022-08-31 15:00:13,ananindeuapma,"Você que gosta de uma boa alimentação não pode perder a 1º Mostra Gastronômica de Ananindeua! ⏰ Complexo do 8, na próxima quinta-feira, 01 de setembro, a partir das 19h. O evento, que vai contar com mais de 50 opções de comida para o público, está sendo organizado pela Secretaria Municipal de Desenvolvimento Econômico (Sedec) com o objetivo de fomentar a economia e oferecer oportunidades de divulgação da gastronomia do Complexo.",730.0
Ananindeua,PA,Post,2022-08-31 11:00:13,ananindeuapma,"Até o dia 4 de setembro está acontecendo a 25ª edição da Feira Pan-Amazônica do Livro e a Prefeitura de Ananindeua, por meio da Secretaria Municipal de Educação (Semed), disponibilizou aos educadores o CredLivro Anani, um bônus para ser utilizado na feira. O CredLivro Anani é fruto de uma parceria com o Banco do Estado do Pará (BANPARÁ).",259.0
Ananindeua,PA,Post,2022-08-30 23:00:03,ananindeuapma,"As crianças da Cidade Nova III agora possuem uma creche moderna, equipada e com mais qualidade de ensino com a entrega da UEI Sementes de Anani. A Unidade infantil atende aproximadamente 130 alunos nas turmas de maternal II, pré-escolar I e II, nos turnos da manhã e tarde. A revitalização predial e preventiva contemplando salas de aula, espaço de convivência, refeitório, pintura, reestruturação do telhado, modernização do sistema hidráulico e instalação de ar condicionados, garantindo mais conforto para os alunos e a equipe técnico pedagógica.",38.0
